species,s1,s2,clonal_diff_1D,clonal_len_1D,clonal_diff_4D,clonal_len_4D,moved_1d,moved_4d
Bacteroides_massiliensis_44749,700023113,700175331,103,1499461,18,322919,2,0
Bacteroides_massiliensis_44749,700023113,ERR912165,96,1477917,21,318167,0,0
Bacteroides_massiliensis_44749,700023113,ERR912195,116,1443780,37,310732,5,0
Bacteroides_massiliensis_44749,700023113,SRR2822459,116,1484076,17,319615,0,0
Bacteroides_massiliensis_44749,700023113,SRR413589,97,1448934,19,312186,7,0
Bacteroides_massiliensis_44749,700024024,700024141,126,1452404,34,312594,0,0
Bacteroides_massiliensis_44749,700024024,700024711,96,1461388,25,314537,2,0
Bacteroides_massiliensis_44749,700024024,700033435,133,1322510,52,284599,7,0
Bacteroides_massiliensis_44749,700024024,700034166,120,1326324,47,285601,7,0
Bacteroides_massiliensis_44749,700024024,700035533,124,1427524,45,307364,4,0
Bacteroides_massiliensis_44749,700024024,700035861,86,1434936,35,309045,2,0
Bacteroides_massiliensis_44749,700024024,700037303,104,1500211,23,323100,2,0
Bacteroides_massiliensis_44749,700024024,700095647,130,1409999,38,303396,3,0
Bacteroides_massiliensis_44749,700024024,700097234,106,1443228,28,311204,8,0
Bacteroides_massiliensis_44749,700024024,700098267,97,1476214,32,317896,4,0
Bacteroides_massiliensis_44749,700024024,700098867,80,1496490,26,322466,0,0
Bacteroides_massiliensis_44749,700024024,700105049,138,1449900,42,312038,5,0
Bacteroides_massiliensis_44749,700024024,700105882,133,1477144,53,317977,0,0
Bacteroides_massiliensis_44749,700024024,700105940,142,1443128,52,310577,3,0
Bacteroides_massiliensis_44749,700024024,700107189,145,1332363,52,285809,5,0
Bacteroides_massiliensis_44749,700024024,700164249,109,1454745,35,313251,0,0
Bacteroides_massiliensis_44749,700024024,700173320,150,1392621,43,300353,2,0
Bacteroides_massiliensis_44749,700024024,700175331,114,1483809,26,319349,0,0
Bacteroides_massiliensis_44749,700024024,ERR912165,105,1491149,26,321084,0,0
Bacteroides_massiliensis_44749,700024024,ERR912195,142,1448493,41,311787,5,0
Bacteroides_massiliensis_44749,700024024,SRR413589,104,1451687,24,312733,2,0
Bacteroides_massiliensis_44749,700024141,700024711,133,1450834,49,312098,2,0
Bacteroides_massiliensis_44749,700024141,700033435,138,1310875,59,281883,7,0
Bacteroides_massiliensis_44749,700024141,700034166,120,1325046,50,285410,10,0
Bacteroides_massiliensis_44749,700024141,700035533,120,1402767,46,301912,6,0
Bacteroides_massiliensis_44749,700024141,700035861,139,1421079,52,306178,6,0
Bacteroides_massiliensis_44749,700024141,700037303,143,1452130,31,312595,3,0
Bacteroides_massiliensis_44749,700024141,700095647,131,1393840,37,299974,7,0
Bacteroides_massiliensis_44749,700024141,700097234,132,1412521,39,304518,3,0
Bacteroides_massiliensis_44749,700024141,700098267,136,1426988,37,307194,6,0
Bacteroides_massiliensis_44749,700024141,700098867,122,1448557,34,312008,2,0
Bacteroides_massiliensis_44749,700024141,700105049,130,1441358,45,310122,5,0
Bacteroides_massiliensis_44749,700024141,700105882,88,1478126,29,318458,3,0
Bacteroides_massiliensis_44749,700024141,700105940,137,1439002,52,309764,3,0
Bacteroides_massiliensis_44749,700024141,700107189,129,1299620,50,278555,0,0
Bacteroides_massiliensis_44749,700024141,700164249,136,1420986,44,306027,0,0
Bacteroides_massiliensis_44749,700024141,700173320,144,1382229,45,297901,0,0
Bacteroides_massiliensis_44749,700024141,700175331,141,1473945,30,317407,2,0
Bacteroides_massiliensis_44749,700024141,ERR912165,138,1447158,32,311498,2,0
Bacteroides_massiliensis_44749,700024141,ERR912195,134,1443886,47,310715,8,0
Bacteroides_massiliensis_44749,700024141,SRR2822459,145,1453232,27,312930,2,0
Bacteroides_massiliensis_44749,700024141,SRR413589,135,1419774,34,305785,3,0
Bacteroides_massiliensis_44749,700024234,700095486,54,1485970,14,319888,0,0
Bacteroides_massiliensis_44749,700024234,700097688,62,1460438,15,314712,0,0
Bacteroides_massiliensis_44749,700024234,700102299,48,1499353,11,322993,0,0
Bacteroides_massiliensis_44749,700024234,700167759,79,1452518,22,312971,2,0
Bacteroides_massiliensis_44749,700024234,SRR341630,79,1432463,24,307540,0,0
Bacteroides_massiliensis_44749,700024234,SRR341691,58,1467296,18,315833,4,0
Bacteroides_massiliensis_44749,700024234,SRR341709,61,1464606,18,315274,4,0
Bacteroides_massiliensis_44749,700024234,SRR341717,63,1467213,20,315872,4,0
Bacteroides_massiliensis_44749,700024234,SRR413557,57,1429793,18,307919,3,0
Bacteroides_massiliensis_44749,700024234,SRR413622,62,1468492,18,316207,7,0
Bacteroides_massiliensis_44749,700024234,SRR413651,71,1453848,21,313216,0,0
Bacteroides_massiliensis_44749,700024234,donald4-11-30-0_,85,1487323,17,320262,3,0
Bacteroides_massiliensis_44749,700024711,700033435,121,1283763,43,276076,5,0
Bacteroides_massiliensis_44749,700024711,700034166,116,1321933,61,284592,6,0
Bacteroides_massiliensis_44749,700024711,700035533,114,1402945,47,301942,2,0
Bacteroides_massiliensis_44749,700024711,700035861,90,1417280,39,305134,0,0
Bacteroides_massiliensis_44749,700024711,700037303,120,1468713,34,316254,3,0
Bacteroides_massiliensis_44749,700024711,700095647,119,1393622,43,299704,2,0
Bacteroides_massiliensis_44749,700024711,700097234,102,1417344,32,305496,2,0
Bacteroides_massiliensis_44749,700024711,700098267,108,1440979,36,310216,6,0
Bacteroides_massiliensis_44749,700024711,700098867,95,1464511,36,315503,2,0
Bacteroides_massiliensis_44749,700024711,700105049,120,1437029,51,309039,4,0
Bacteroides_massiliensis_44749,700024711,700105882,134,1467984,62,315873,0,0
Bacteroides_massiliensis_44749,700024711,700105940,142,1432819,60,308209,0,0
Bacteroides_massiliensis_44749,700024711,700107189,138,1315770,55,282053,0,0
Bacteroides_massiliensis_44749,700024711,700164249,112,1430023,43,307840,0,0
Bacteroides_massiliensis_44749,700024711,700173320,156,1382781,51,297968,0,0
Bacteroides_massiliensis_44749,700024711,700175331,118,1459077,33,313891,0,0
Bacteroides_massiliensis_44749,700024711,ERR912165,109,1460927,34,314482,3,0
Bacteroides_massiliensis_44749,700024711,ERR912195,129,1433874,51,308404,6,0
Bacteroides_massiliensis_44749,700024711,SRR2822459,123,1467846,31,316099,3,0
Bacteroides_massiliensis_44749,700024711,SRR413589,107,1425643,27,307023,2,0
Bacteroides_massiliensis_44749,700033435,700034166,117,1157406,53,248977,11,0
Bacteroides_massiliensis_44749,700033435,700035533,82,1334390,30,286976,7,0
Bacteroides_massiliensis_44749,700033435,700035861,130,1257783,50,270690,5,0
Bacteroides_massiliensis_44749,700033435,700037303,156,1324997,56,285185,7,0
Bacteroides_massiliensis_44749,700033435,700095647,104,1290708,28,277798,9,0
Bacteroides_massiliensis_44749,700033435,700097234,137,1269679,46,273488,7,0
Bacteroides_massiliensis_44749,700033435,700098267,149,1275352,50,274573,7,0
Bacteroides_massiliensis_44749,700033435,700098867,139,1317838,53,283819,11,0
Bacteroides_massiliensis_44749,700033435,700105049,101,1323846,26,284855,10,0
Bacteroides_massiliensis_44749,700033435,700105882,137,1310104,69,281743,10,0
Bacteroides_massiliensis_44749,700033435,700105940,145,1273588,56,273872,7,0
Bacteroides_massiliensis_44749,700033435,700107189,120,1176321,45,252198,5,0
Bacteroides_massiliensis_44749,700033435,700164249,149,1293525,56,278392,5,0
Bacteroides_massiliensis_44749,700033435,700173320,149,1262601,54,271976,12,0
Bacteroides_massiliensis_44749,700033435,700175331,147,1319159,46,283638,7,0
Bacteroides_massiliensis_44749,700033435,ERR912165,151,1328931,49,285960,7,0
Bacteroides_massiliensis_44749,700033435,ERR912195,104,1322418,38,284401,10,0
Bacteroides_massiliensis_44749,700033435,SRR2822459,149,1322670,45,284743,8,0
Bacteroides_massiliensis_44749,700033435,SRR413589,136,1280045,36,275435,8,0
Bacteroides_massiliensis_44749,700033502,700034081,187,1119181,77,240030,14,0
Bacteroides_massiliensis_44749,700033502,700095410,97,1445354,37,311417,0,0
Bacteroides_massiliensis_44749,700033502,700111296,185,1105384,63,237084,8,0
Bacteroides_massiliensis_44749,700034166,700035533,107,1293957,62,278689,10,0
Bacteroides_massiliensis_44749,700034166,700035861,104,1303693,39,281246,7,0
Bacteroides_massiliensis_44749,700034166,700037303,126,1322245,40,284804,7,0
Bacteroides_massiliensis_44749,700034166,700095647,108,1271410,56,273851,10,0
Bacteroides_massiliensis_44749,700034166,700097234,122,1279454,48,276021,9,0
Bacteroides_massiliensis_44749,700034166,700098267,121,1302542,50,280649,13,0
Bacteroides_massiliensis_44749,700034166,700098867,106,1330718,50,286836,7,0
Bacteroides_massiliensis_44749,700034166,700105049,102,1305174,48,280990,7,0
Bacteroides_massiliensis_44749,700034166,700105882,123,1351066,70,290959,7,0
Bacteroides_massiliensis_44749,700034166,700105940,103,1372574,37,295778,7,0
Bacteroides_massiliensis_44749,700034166,700107189,115,1226749,61,263226,10,0
Bacteroides_massiliensis_44749,700034166,700164249,152,1309916,63,282065,7,0
Bacteroides_massiliensis_44749,700034166,700173320,130,1239449,53,267469,6,0
Bacteroides_massiliensis_44749,700034166,700175331,135,1334545,43,287412,7,0
Bacteroides_massiliensis_44749,700034166,ERR912165,122,1318189,49,283907,7,0
Bacteroides_massiliensis_44749,700034166,ERR912195,123,1324527,70,285267,8,0
Bacteroides_massiliensis_44749,700034166,SRR2822459,131,1326687,48,285844,7,0
Bacteroides_massiliensis_44749,700034166,SRR413589,119,1281937,39,276335,7,0
Bacteroides_massiliensis_44749,700035533,700035861,115,1377892,54,296797,0,0
Bacteroides_massiliensis_44749,700035533,700037303,149,1430355,55,308089,3,0
Bacteroides_massiliensis_44749,700035533,700095647,75,1419781,24,305727,2,0
Bacteroides_massiliensis_44749,700035533,700097234,127,1377176,50,296967,2,0
Bacteroides_massiliensis_44749,700035533,700098267,135,1396605,44,300754,9,0
Bacteroides_massiliensis_44749,700035533,700098867,122,1425183,52,307095,4,0
Bacteroides_massiliensis_44749,700035533,700105049,59,1465116,19,315646,0,0
Bacteroides_massiliensis_44749,700035533,700105882,116,1420503,58,305756,4,0
Bacteroides_massiliensis_44749,700035533,700105940,125,1380905,56,297275,3,0
Bacteroides_massiliensis_44749,700035533,700107189,112,1298049,52,278296,7,0
Bacteroides_massiliensis_44749,700035533,700164249,135,1388380,56,298993,3,0
Bacteroides_massiliensis_44749,700035533,700173320,132,1354774,51,291942,6,0
Bacteroides_massiliensis_44749,700035533,700175331,122,1425687,41,306814,2,0
Bacteroides_massiliensis_44749,700035533,ERR912165,138,1421702,50,306142,5,0
Bacteroides_massiliensis_44749,700035533,ERR912195,69,1465637,25,315773,0,0
Bacteroides_massiliensis_44749,700035533,SRR2822459,143,1428005,42,307610,0,0
Bacteroides_massiliensis_44749,700035533,SRR413589,123,1381006,40,297533,7,0
Bacteroides_massiliensis_44749,700035861,700037303,98,1434649,35,309127,0,0
Bacteroides_massiliensis_44749,700035861,700095647,132,1362151,63,293435,7,6
Bacteroides_massiliensis_44749,700035861,700097234,96,1391025,36,299926,6,0
Bacteroides_massiliensis_44749,700035861,700098267,98,1406238,39,302901,4,0
Bacteroides_massiliensis_44749,700035861,700098867,88,1441941,50,310824,4,0
Bacteroides_massiliensis_44749,700035861,700105049,124,1401653,50,301846,5,0
Bacteroides_massiliensis_44749,700035861,700105882,130,1443578,67,311010,0,0
Bacteroides_massiliensis_44749,700035861,700105940,131,1424604,45,307216,3,0
Bacteroides_massiliensis_44749,700035861,700107189,134,1290482,64,276918,2,0
Bacteroides_massiliensis_44749,700035861,700164249,102,1400118,46,301720,0,0
Bacteroides_massiliensis_44749,700035861,700173320,148,1338674,51,288874,0,0
Bacteroides_massiliensis_44749,700035861,700175331,109,1438276,36,309760,0,0
Bacteroides_massiliensis_44749,700035861,ERR912165,100,1426620,36,307316,2,0
Bacteroides_massiliensis_44749,700035861,ERR912195,125,1401382,50,301823,5,0
Bacteroides_massiliensis_44749,700035861,SRR2822459,108,1435776,34,309331,2,0
Bacteroides_massiliensis_44749,700035861,SRR413589,102,1397858,32,301346,7,0
Bacteroides_massiliensis_44749,700037303,700095647,153,1411719,41,303854,3,0
Bacteroides_massiliensis_44749,700037303,700097234,123,1446716,31,312086,4,0
Bacteroides_massiliensis_44749,700037303,700098267,115,1476757,31,318152,8,0
Bacteroides_massiliensis_44749,700037303,700098867,90,1498225,28,322962,2,0
Bacteroides_massiliensis_44749,700037303,700105049,158,1451984,46,312604,5,0
Bacteroides_massiliensis_44749,700037303,700105882,146,1472821,50,317187,0,0
Bacteroides_massiliensis_44749,700037303,700105940,152,1442519,49,310543,0,0
Bacteroides_massiliensis_44749,700037303,700107189,144,1327009,46,284658,3,0
Bacteroides_massiliensis_44749,700037303,700164249,127,1457757,39,314044,0,0
Bacteroides_massiliensis_44749,700037303,700173320,158,1394111,40,300765,2,0
Bacteroides_massiliensis_44749,700037303,700175331,131,1486406,27,320019,3,0
Bacteroides_massiliensis_44749,700037303,ERR912165,125,1494091,30,321847,0,0
Bacteroides_massiliensis_44749,700037303,ERR912195,166,1451111,52,312507,5,0
Bacteroides_massiliensis_44749,700037303,SRR2822459,119,1501549,23,323546,2,0
Bacteroides_massiliensis_44749,700037303,SRR413589,118,1453232,25,313197,2,0
Bacteroides_massiliensis_44749,700095486,700097688,47,1463063,12,315224,0,0
Bacteroides_massiliensis_44749,700095486,700102299,47,1489937,18,320674,0,0
Bacteroides_massiliensis_44749,700095486,700105580,56,1490641,17,320753,0,0
Bacteroides_massiliensis_44749,700095486,700167759,65,1445044,19,311046,0,0
Bacteroides_massiliensis_44749,700095486,SRR341630,66,1424344,22,305540,0,0
Bacteroides_massiliensis_44749,700095486,SRR341691,22,1470007,10,316394,4,0
Bacteroides_massiliensis_44749,700095486,SRR341709,26,1467087,10,315773,4,0
Bacteroides_massiliensis_44749,700095486,SRR341717,26,1469909,12,316400,4,0
Bacteroides_massiliensis_44749,700095486,SRR413557,47,1432816,16,308335,3,0
Bacteroides_massiliensis_44749,700095486,SRR413566,47,1492324,13,321247,0,0
Bacteroides_massiliensis_44749,700095486,SRR413622,29,1471110,10,316702,7,0
Bacteroides_massiliensis_44749,700095486,SRR413651,58,1446427,19,311293,0,0
Bacteroides_massiliensis_44749,700095486,donald4-11-30-0_,71,1488502,14,320507,3,0
Bacteroides_massiliensis_44749,700095647,700097234,130,1364000,41,294044,2,0
Bacteroides_massiliensis_44749,700095647,700098267,144,1386870,40,298601,6,0
Bacteroides_massiliensis_44749,700095647,700098867,124,1407191,39,303040,3,0
Bacteroides_massiliensis_44749,700095647,700105049,79,1445902,14,311320,2,0
Bacteroides_massiliensis_44749,700095647,700105882,129,1411721,48,303880,2,0
Bacteroides_massiliensis_44749,700095647,700105940,137,1376577,48,296226,3,0
Bacteroides_massiliensis_44749,700095647,700107189,125,1282795,58,274955,8,0
Bacteroides_massiliensis_44749,700095647,700164249,137,1375153,46,296040,3,0
Bacteroides_massiliensis_44749,700095647,700173320,147,1352104,41,291521,12,0
Bacteroides_massiliensis_44749,700095647,700175331,132,1408021,31,303009,2,0
Bacteroides_massiliensis_44749,700095647,ERR912165,145,1404642,40,302280,5,0
Bacteroides_massiliensis_44749,700095647,ERR912195,90,1448098,20,311763,2,0
Bacteroides_massiliensis_44749,700095647,SRR2822459,148,1409462,30,303437,0,0
Bacteroides_massiliensis_44749,700095647,SRR413589,130,1367758,30,294595,7,0
Bacteroides_massiliensis_44749,700097234,700098267,115,1426632,44,307551,6,0
Bacteroides_massiliensis_44749,700097234,700098867,96,1443799,31,311550,2,0
Bacteroides_massiliensis_44749,700097234,700105049,129,1400022,44,301790,5,0
Bacteroides_massiliensis_44749,700097234,700105882,120,1433399,54,309018,0,0
Bacteroides_massiliensis_44749,700097234,700105940,132,1403400,55,302481,2,0
Bacteroides_massiliensis_44749,700097234,700107189,142,1262468,46,271150,12,0
Bacteroides_massiliensis_44749,700097234,700173320,148,1359692,50,293411,6,0
Bacteroides_massiliensis_44749,700097234,700175331,113,1440800,28,310682,2,0
Bacteroides_massiliensis_44749,700097234,ERR912165,105,1439204,27,310410,2,0
Bacteroides_massiliensis_44749,700097234,ERR912195,138,1397569,46,301335,5,0
Bacteroides_massiliensis_44749,700097234,SRR2822459,120,1446853,29,312007,2,0
Bacteroides_massiliensis_44749,700097482,700116028,104,1108139,51,238843,6,1
Bacteroides_massiliensis_44749,700097482,SRR413623,27,1496028,10,322384,0,0
Bacteroides_massiliensis_44749,700097688,700102299,55,1464223,18,315442,0,0
Bacteroides_massiliensis_44749,700097688,700105580,64,1464883,17,315508,0,0
Bacteroides_massiliensis_44749,700097688,700167759,74,1419430,20,305832,0,0
Bacteroides_massiliensis_44749,700097688,SRR341630,75,1396242,21,299793,0,0
Bacteroides_massiliensis_44749,700097688,SRR341691,51,1445781,16,311407,4,0
Bacteroides_massiliensis_44749,700097688,SRR341709,52,1442972,16,310812,4,0
Bacteroides_massiliensis_44749,700097688,SRR341717,55,1444441,16,311176,4,0
Bacteroides_massiliensis_44749,700097688,SRR413557,44,1406295,15,302939,3,0
Bacteroides_massiliensis_44749,700097688,SRR413566,54,1466638,13,316029,0,0
Bacteroides_massiliensis_44749,700097688,SRR413622,58,1446909,16,311754,7,0
Bacteroides_massiliensis_44749,700097688,SRR413651,68,1420663,19,306051,0,0
Bacteroides_massiliensis_44749,700097688,donald4-11-30-0_,76,1464080,14,315531,0,0
Bacteroides_massiliensis_44749,700098267,700098867,91,1475969,38,318128,4,0
Bacteroides_massiliensis_44749,700098267,700105049,151,1419755,39,305656,10,0
Bacteroides_massiliensis_44749,700098267,700105882,139,1452942,61,312824,4,0
Bacteroides_massiliensis_44749,700098267,700105940,149,1417366,53,305113,6,0
Bacteroides_massiliensis_44749,700098267,700107189,147,1313124,57,281634,10,0
Bacteroides_massiliensis_44749,700098267,700164249,123,1429238,45,307933,4,0
Bacteroides_massiliensis_44749,700098267,700173320,155,1364098,45,294199,8,0
Bacteroides_massiliensis_44749,700098267,700175331,125,1460988,33,314519,6,0
Bacteroides_massiliensis_44749,700098267,ERR912165,122,1465111,32,315507,4,0
Bacteroides_massiliensis_44749,700098267,ERR912195,161,1418589,41,305494,8,0
Bacteroides_massiliensis_44749,700098267,SRR2822459,122,1477365,30,318292,5,0
Bacteroides_massiliensis_44749,700098267,SRR413589,114,1426696,35,307349,8,0
Bacteroides_massiliensis_44749,700098867,700105049,132,1443521,45,310965,5,0
Bacteroides_massiliensis_44749,700098867,700105882,119,1474667,53,317723,0,0
Bacteroides_massiliensis_44749,700098867,700105940,130,1439894,51,310172,0,0
Bacteroides_massiliensis_44749,700098867,700107189,133,1327683,51,284960,6,0
Bacteroides_massiliensis_44749,700098867,700164249,106,1452867,38,313151,0,0
Bacteroides_massiliensis_44749,700098867,700173320,142,1387975,49,299608,4,0
Bacteroides_massiliensis_44749,700098867,700175331,107,1482108,30,319275,0,0
Bacteroides_massiliensis_44749,700098867,ERR912165,97,1489586,29,321058,0,0
Bacteroides_massiliensis_44749,700098867,ERR912195,139,1442397,43,310786,5,0
Bacteroides_massiliensis_44749,700098867,SRR2822459,93,1497580,22,322841,0,0
Bacteroides_massiliensis_44749,700098867,SRR413589,100,1448912,24,312427,4,0
Bacteroides_massiliensis_44749,700102299,700105580,47,1504810,12,324089,0,0
Bacteroides_massiliensis_44749,700102299,700167759,75,1457089,24,313884,2,0
Bacteroides_massiliensis_44749,700102299,SRR341630,73,1435199,27,308049,0,0
Bacteroides_massiliensis_44749,700102299,SRR341691,50,1471236,22,316595,4,0
Bacteroides_massiliensis_44749,700102299,SRR341709,56,1468467,21,315998,4,0
Bacteroides_massiliensis_44749,700102299,SRR341717,56,1471180,24,316607,4,0
Bacteroides_massiliensis_44749,700102299,SRR413557,55,1436051,23,309017,4,0
Bacteroides_massiliensis_44749,700102299,SRR413566,54,1505917,18,324384,0,0
Bacteroides_massiliensis_44749,700102299,SRR413622,55,1473580,23,317203,4,0
